2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 941
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1088
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1103
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1127
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1127
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1183
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1226
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1243
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1243
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1274
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1340
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1347
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 1359
